#SampleID	ERR525688	ERR525689	ERR525694	ERR525700	ERR525701	ERR525703	ERR525709	ERR525713	ERR525717	ERR525722	ERR525726	ERR525730	ERR525734	ERR525738	ERR525742	ERR525743	ERR525747	ERR525754	ERR525760	ERR525764	ERR525768	ERR525772	ERR525776	ERR525780	ERR525784	ERR525788	ERR525792	ERR525796	ERR525800	ERR525801	ERR525806	ERR525810	ERR525816	ERR525820	ERR525824	ERR525828	ERR525832	ERR525836	ERR525844	ERR525848	ERR525852	ERR525856	ERR525860	ERR525864	ERR525868	ERR525872	ERR525876	ERR525880	ERR525881	ERR525886	ERR525890	ERR525896	ERR525898	ERR525904	ERR525908	ERR525912	ERR525916	ERR525920	ERR525924	ERR525925	ERR525932	ERR525936	ERR525940	ERR525944	ERR525945	ERR525950	ERR525956	ERR525960	ERR525964	ERR525968	ERR525972	ERR525980	ERR525984	ERR525988	ERR525992	ERR525996	ERR526000	ERR526004	ERR526008	ERR526012	ERR526016	ERR526020	ERR526024	ERR526028	ERR526032	ERR526036	ERR526040	ERR526044	ERR526048	ERR526052	ERR526056	ERR526060	ERR526064	ERR526068	ERR526070	ERR526076	ERR526080	ERR526084
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfitispora;s__alkaliphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfitobacter;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	4	0	0	0	0	0	2	0	0	1	1	0	4	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__meridiei	0	1	0	0	0	2	0	0	0	0	7	0	0	0	0	5	0	3	1	0	8	4	0	0	7	1	3	0	1	1	3	2	0	0	0	0	2	3	2	3	0	1	0	1	0	0	1	0	0	3	2	0	0	0	0	0	4	4	1	1	0	0	0	0	0	0	11	0	0	0	7	0	5	0	0	2	5	0	4	3	3	0	0	1	0	0	0	0	3	0	0	0	18	1	0	3	2	3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum;s__	2	0	0	0	0	1	0	0	0	0	0	0	0	4	3	0	1	2	0	1	0	3	0	0	5	2	0	1	2	0	0	4	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	3	1	0	1	2	0	0	0	1	0	8	0	0	1	0	1	0	0	0	3	0	1	1	0	6	0	0	0	0	1	0	0	1	2	0	2	0	0	0	7	0	2	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum_Desulfovirgula;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfurispora;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Niigata-25;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Pelotomaculum;s__	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus;s__	13	2	1	0	0	4	4	0	8	0	0	2	1	0	1	0	5	6	0	0	0	2	0	0	1	17	1	0	0	1	0	2	4	5	1	1	0	0	1	3	7	0	0	0	2	2	1	1	3	14	0	3	32	3	2	32	0	3	7	1	0	74	2	10	0	2	0	1	7	1	0	0	0	0	186	2	37	1	4	0	0	2	35	0	4	3	4	3	2	40	5	1	1	0	7	0	4	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Sporotomaculum;s__	3	0	0	0	1	7	0	0	0	9	3	0	0	2	5	1	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	5	4	1	0	0	0	0	0	1	0	2	0	0	12	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	2	0	0	1	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__WCHB1-84;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4;s__	0	0	0	0	0	15	0	0	0	0	0	0	42	0	0	0	6	0	0	0	0	0	0	0	10	0	0	0	28	2	0	0	9	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1	6	0	0	0	8	0	0	0	2	0	19	0	0	0	0	0	0	0	0	6	0	0	0	0	25	0	0	0	0	0	0	0	0	42	0	1	0	0	0	0	5	0	0	1	0	0	0	2	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__	160	547	469	94	167	345	104	162	50	246	117	282	196	119	227	61	12	477	17	13	19	1274	67	48	41	181	141	62	107	96	150	64	652	48	119	23	21	170	115	18	63	52	79	14	46	69	37	55	61	811	78	155	214	317	69	459	909	1021	51	124	5	281	195	233	24	121	21	74	86	27	33	23	116	11	1	157	110	26	53	156	276	22	345	141	280	32	187	75	47	30	15	214	24	154	150	47	178	350
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__maritimum	1	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	4	8	4	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__metallolevans	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__ruminantium	1	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	4	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__sticklandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__venationis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__anaerobius	0	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	23	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Tepidibacter;s__	3	9	2	7	2	7	11	2	0	6	4	5	2	3	1	0	0	12	1	1	0	41	9	1	3	6	10	0	2	3	0	1	9	2	0	0	3	15	35	0	1	0	2	0	1	10	0	3	1	24	19	3	4	4	1	13	13	96	4	1	0	4	3	6	4	2	1	7	4	1	1	1	1	0	0	4	0	6	0	11	42	0	9	6	4	2	1	2	2	1	1	0	0	4	16	2	2	77
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];s__bifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];s__difficile	3	20	69	129	66	13	307	9	18	243	103	29	18	4	18	5	1	31	41	42	1	136	112	8	10	40	55	4	6	5	13	7	51	42	6	1	40	271	516	2	3	5	7	1	5	234	2	10	4	47	343	6	19	44	22	11	90	1853	54	9	19	19	19	50	106	10	2	151	5	28	1	0	35	1	0	7	6	88	2	260	927	2	20	22	7	61	39	7	4	0	14	28	56	12	238	3	20	1169
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];s__sordellii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	3635	1711	854	505	95	4328	887	986	1384	648	119	860	595	161	562	493	1637	1329	177	199	135	650	241	361	1376	988	797	519	2505	2617	337	1553	2835	442	1343	3812	376	1046	2020	353	1871	1076	365	952	811	260	427	1566	463	3109	278	2353	1535	6556	981	2481	3446	1356	729	1112	233	2247	539	1022	174	799	2352	1136	1153	108	577	123	355	1017	2510	1689	1799	354	2077	905	321	772	2090	831	5075	604	805	992	590	1677	402	525	832	614	888	978	1513	991
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;s__	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__	3	4	0	0	0	12	0	9	3	0	0	3	3	0	14	2	0	0	0	4	0	0	0	0	0	3	4	1	6	1	0	0	1	4	0	0	1	0	0	0	0	4	0	0	0	5	8	0	0	24	4	1	2	0	49	10	1	0	0	1	0	0	0	0	3	0	4	1	0	0	1	2	0	0	0	0	1	1	0	0	0	1	0	8	0	0	0	38	0	3	5	3	7	0	5	0	9	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;s__pullicaecorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	8	1	61	0	0	0	0	0	0	26	3	0	0	1	5	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	100	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Cellulosibacter;s__alkalithermophilus	4	0	0	0	0	4	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	2	0	0	3	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__hungatei	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	5	0	2	0	0	0	1	0	0	0	1	1	0	0	7	0	0	0	0	0	0	1	0	0	0	0	20	0	0	1	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum	1	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	1	0	3	6	0	1	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens;s__	0	0	3	0	0	4	23	4	3	0	0	2	3	1	2	0	0	3	0	1	0	0	1	0	4	0	0	0	1	1	0	5	1	1	0	1	1	0	4	2	1	3	0	0	3	1	0	2	1	2	0	3	1	3	0	0	0	4	4	3	0	0	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	2	6	4	0	0	1	1	3	1	0	1	0	1	0	1	0	0	2	7	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii	7199	8281	10987	1929	1	3250	45	5380	10075	29	16	2028	9	0	680	2920	3932	18	336	1346	1259	14	3000	2109	9	3292	11583	4	2645	794	25	13418	8049	492	3238	8716	1	2	30	20	2668	4735	1707	5766	2406	17	14	16217	1350	6382	1283	3679	4647	1756	1056	7018	7707	6272	10660	11574	3	57	2908	4389	28	2638	108	970	8033	13	3	0	2	5518	11673	3053	7644	1111	10282	2046	18	4996	5271	27	3157	20	28	323	8550	7062	110	3779	5610	7	5334	5805	1856	25
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__	202	483	177	154	93	208	299	231	112	101	26	263	421	61	114	65	284	413	27	48	8	182	7	167	72	255	149	89	86	389	122	120	121	183	62	468	165	688	103	3	149	205	216	443	599	19	403	363	373	328	173	636	503	98	163	294	327	821	178	302	226	2131	228	95	45	92	218	86	171	36	19	67	125	36	595	217	145	327	140	341	113	97	39	375	252	197	571	521	186	128	69	139	656	400	387	195	181	348
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__guilliermondii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter;s__cinnamivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__	1647	1251	101	54	21	1532	109	776	718	27	57	1294	873	38	1099	63	1239	530	22	17	23	77	91	82	539	231	181	252	1696	1588	86	1277	1292	238	72	868	22	31	284	155	1224	1450	46	301	616	98	138	184	261	754	23	2399	1259	999	222	2352	234	888	263	465	8	679	203	1275	43	426	162	110	512	15	36	18	36	781	923	179	1114	122	1098	50	35	296	1354	144	1969	556	446	771	364	460	84	95	133	699	732	1428	473	135
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__albus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__bromii	50	3	0	0	0	77	1	69	1	0	0	53	114	0	1	0	39	0	0	0	1	0	0	0	50	0	1	0	55	1	0	53	84	14	0	11	0	0	10	0	124	1	0	0	53	1	0	0	24	35	0	5	0	72	0	1	0	0	1	44	0	0	0	0	6	15	0	0	27	0	0	0	0	99	0	0	46	9	44	0	0	0	142	0	3	34	0	3	0	9	0	0	1	0	71	179	16	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__callidus	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	201	181	118	31	0	289	22	105	141	43	4	80	45	0	63	34	110	12	8	19	9	11	37	19	19	55	114	2	233	98	7	222	207	29	38	250	0	0	32	11	118	130	24	112	55	4	6	188	23	130	13	273	64	227	39	412	139	93	146	176	1	23	35	115	4	47	35	22	120	0	1	2	2	85	206	61	170	22	167	19	1	61	138	29	204	29	24	64	86	114	14	42	69	5	100	126	66	10
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__SBYG_4172;g__;s__	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Sulfobacillaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Sulfobacillaceae;g__Sulfobacillus;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae;g__Symbiobacterium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae;g__Symbiobacterium;s__thermophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas;s__	1	4	0	0	1	0	5	4	0	3	1	3	2	0	1	1	0	15	0	0	0	4	0	0	3	0	1	0	1	0	1	0	2	1	2	1	1	0	1	0	3	2	2	0	4	2	0	0	1	4	0	0	1	2	0	0	0	3	1	2	1	4	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	1	2	1	0	7	13	0	4	1	0	0	0	0	0	2	0	4	5	0	5
