,root:Host-associated,Unknown
SRR3037295,0.9937414,0.006258607
ERR3605932,0.99374056,0.0062594414
SRR1461339,0.9937414,0.006258607
ERR1383086,0.9937414,0.006258607
SRR3214686,0.9937414,0.006258607
ERR579705,0.9937414,0.006258607
SRR6931342,0.9937414,0.006258607
ERR1912960,0.9937414,0.006258607
ERR443040,0.9937414,0.006258607
DRR050799,0.9937414,0.006258607
ERR525970,0.9937414,0.006258607
ERR522704,0.9937414,0.006258607
ERR501258,0.9937414,0.006258607
ERR500485,0.9937414,0.006258607
ERR1313866,0.9937414,0.006258607
SRR3503271,0.9937414,0.006258607
SRR2145443,0.9937414,0.006258607
SRR1950725,0.9937414,0.006258607
SRR1060352,0.9937414,0.006258607
ERR500978,0.9937414,0.006258607
ERR719491,0.9937414,0.006258607
SRR5467679,0.9937414,0.006258607
ERR1255785,0.99374145,0.0062585473
SRR6408626,0.9937414,0.006258607
SRR3951155,0.9937414,0.006258607
SRR2046732,0.9937414,0.006258607
SRR6408757,0.9937414,0.006258607
SRR2046680,0.9937414,0.006258607
SRR2145584,0.9937414,0.006258607
SRR6932550,0.9937414,0.006258607
ERR1309879,0.9937414,0.006258607
SRR1556817,0.9937414,0.006258607
SRR1618243,0.9937414,0.006258607
ERR719275,0.9937414,0.006258607
SRR5467874,0.9937414,0.006258607
SRR3362125,0.9937414,0.006258607
SRR1617777,0.9937414,0.006258607
ERR1310935,0.9937414,0.006258607
ERR209792,0.9937414,0.006258607
SRR1630976,0.9937414,0.006258607
SRR3053280,0.9937414,0.006258607
ERR443614,0.9937414,0.006258607
SRR1923863,0.9937414,0.006258607
ERR1624636,0.9937414,0.006258607
ERR500197,0.9937414,0.006258607
ERR1109649,0.9937414,0.006258607
ERR365960,0.9937414,0.006258607
SRR5687988,0.9937414,0.006258607
SRR6932160,0.9937414,0.006258607
SRR996567,0.9937414,0.006258607
SRR5869907,0.9937414,0.006258607
ERR441310,0.9937414,0.006258607
ERR1310788,0.9937414,0.006258607
SRR3095155,0.9937414,0.006258607
ERR719005,0.9937414,0.006258607
ERR719098,0.9937414,0.006258607
ERR1382288,0.9937414,0.006258607
ERR522157,0.9937414,0.006258607
DRR060285,0.9937414,0.006258607
SRR3647806,0.9937414,0.006258607
SRR7453833,0.9937414,0.006258607
ERR520821,0.9937414,0.006258607
ERR106978,0.9937411,0.006258905
SRR1618103,0.9937414,0.006258607
ERR498811,0.9937414,0.006258607
ERR2784844,0.9937414,0.006258607
SRR7453531,0.9937414,0.006258607
SRR2145445,0.9937414,0.006258607
ERR1913062,0.9937415,0.0062584877
ERR1385093,0.9937414,0.006258607
ERR2511045,0.9937414,0.006258607
DRR029215,0.99374133,0.0062586665
ERR1310335,0.9937414,0.006258607
ERR107146,0.9937414,0.006258607
SRR7453645,0.9937414,0.006258607
ERR499956,0.9937414,0.006258607
SRR6265253,0.9937414,0.006258607
ERR1310517,0.9937414,0.006258607
ERR1529646,0.9937414,0.006258607
ERR525892,0.9937414,0.006258607
SRR6414127,0.9937414,0.006258607
ERR520762,0.9937409,0.0062590837
ERR1383931,0.9937414,0.006258607
ERR139018,0.9937414,0.006258607
SRR5947884,0.9937414,0.006258607
ERR209653,0.9937414,0.006258607
SRR6038435,0.9937414,0.006258607
SRR1923789,0.9937414,0.006258607
SRR5643986,0.9937414,0.006258607
SRR5165857,0.9937414,0.006258607
SRR2924534,0.9937414,0.006258607
SRR5165881,0.9937414,0.006258607
SRR6028343,0.9937414,0.006258607
SRR3581159,0.9937414,0.006258607
ERR720028,0.9937414,0.006258607
SRR5868657,0.9937414,0.006258607
SRR6757694,0.9937414,0.006258607
SRR6309252,0.9937414,0.006258607
SRR6394056,0.9937414,0.006258607
SRR6414173,0.99374056,0.0062594414
ERR2624743,0.9937414,0.006258607
SRR6412075,0.9937414,0.006258607
DRR042837,0.9937414,0.006258607
ERR531535,0.9937414,0.006258607
ERR1382822,0.9937414,0.006258607
SRR1145352,0.9937414,0.006258607
DRR029217,0.9937414,0.006258607
ERR531472,0.9937414,0.006258607
SRR6028493,0.9937414,0.006258607
ERR867153,0.9937414,0.006258607
SRR5699254,0.9937414,0.006258607
DRR044076,0.9937415,0.0062584877
ERR520722,0.9937414,0.006258607
ERR368861,0.9937414,0.006258607
ERR1328471,0.9937414,0.006258607
ERR1111285,0.9937414,0.006258607
SRR996892,0.9937414,0.006258607
ERR1385462,0.9937414,0.006258607
SRR1745928,0.9937414,0.006258607
DRR047768,0.9937414,0.006258607
SRR1715669,0.99372655,0.0062734485
ERR3006024,0.9937414,0.006258607
ERR1383412,0.9937414,0.006258607
SRR1660133,0.9937414,0.006258607
DRR068335,0.9937414,0.006258607
SRR2145444,0.9937414,0.006258607
ERR1313902,0.9937414,0.006258607
ERR2011946,0.9937414,0.006258607
ERR1313832,0.9937414,0.006258607
SRR7449372,0.9937414,0.006258607
SRR6028270,0.9937414,0.006258607
ERR719221,0.9937414,0.006258607
SRR1632300,0.9937414,0.006258607
SRR7453344,0.9937414,0.006258607
ERR1328458,0.9937414,0.006258607
ERR579386,0.9937414,0.006258607
SRR7453508,0.9937414,0.006258607
SRR3095147,0.9937414,0.006258607
ERR1315191,0.9937414,0.006258607
SRR1631672,0.9937414,0.006258607
ERR1558918,0.99374145,0.0062585473
SRR3503281,0.9937414,0.006258607
SRR7449305,0.9937414,0.006258607
SRR6443895,0.9937414,0.006258607
SRR2924474,0.9937414,0.006258607
SRR3503394,0.9937414,0.006258607
SRR994567,0.9937414,0.006258607
ERR2002060,0.9937414,0.006258607
SRR6028539,0.9937414,0.006258607
SRR6264144,0.9937414,0.006258607
ERR2538373,0.9937414,0.006258607
ERR579783,0.9937414,0.006258607
SRR346867,0.9937408,0.006259203
ERR442009,0.9937414,0.006258607
ERR2511841,0.9937414,0.006258607
ERR500971,0.9937414,0.006258607
DRR043234,0.9937414,0.006258607
SRR2979857,0.9937414,0.006258607
SRR6394044,0.9937414,0.006258607
SRR6028420,0.9937414,0.006258607
ERR2003229,0.9937414,0.006258607
ERR500036,0.9937414,0.006258607
ERR579493,0.9937414,0.006258607
DRR047874,0.9937414,0.006258607
ERR441255,0.9937414,0.006258607
SRR6932250,0.9937414,0.006258607
ERR441495,0.9937415,0.0062584877
ERR1384420,0.9937414,0.006258607
SRR6931388,0.9937414,0.006258607
ERR1313890,0.9937414,0.006258607
ERR1385063,0.9937414,0.006258607
ERR107106,0.9937409,0.0062590837
ERR443766,0.9937414,0.006258607
SRR6414401,0.9937414,0.006258607
SRR5155885,0.9937414,0.006258607
ERR500850,0.9937414,0.006258607
SRR6451744,0.9937414,0.006258607
ERR718991,0.9937414,0.006258607
ERR866941,0.9937414,0.006258607
ERR2002284,0.9937414,0.006258607
SRR6443942,0.9937414,0.006258607
SRR6931175,0.9937414,0.006258607
SRR5165923,0.9937414,0.006258607
SRR6264795,0.9937414,0.006258607
SRR1715616,0.9937414,0.006258607
SRR6411988,0.9937414,0.006258607
SRR1704402,0.9937414,0.006258607
ERR441537,0.9937414,0.006258607
ERR1384262,0.9937414,0.006258607
SRR3660081,0.9937414,0.006258607
ERR2511605,0.9937414,0.006258607
SRR5643993,0.9937414,0.006258607
SRR935238,0.9937414,0.006258607
SRR3501950,0.9937414,0.006258607
SRR1145293,0.9937414,0.006258607
ERR522368,0.9937414,0.006258607
ERR1315592,0.9937414,0.006258607
SRR6367214,0.9937408,0.006259203
ERR531454,0.9937414,0.006258607
ERR442041,0.9937414,0.006258607
SRR6411763,0.9937414,0.006258607
ERR560675,0.9937414,0.006258607
ERR1398235,0.9937414,0.006258607
ERR498512,0.9937414,0.006258607
SRR3037340,0.9937414,0.006258607
ERR209550,0.9937414,0.006258607
SRR5166009,0.9937414,0.006258607
DRR041886,0.9937414,0.006258607
SRR3925394,0.9937414,0.006258607
ERR1611414,0.9937414,0.006258607
ERR500771,0.9937414,0.006258607
SRR2005667,0.9937414,0.006258607
DRR047446,0.9937414,0.006258607
SRR5196388,0.9937414,0.006258607
ERR1315019,0.9937414,0.006258607
SRR6932375,0.9937414,0.006258607
DRR047428,0.9937414,0.006258607
ERR1310373,0.9937414,0.006258607
ERR531581,0.9937414,0.006258607
ERR520713,0.9937414,0.006258607
DRR047497,0.9937414,0.006258607
SRR5196431,0.9937414,0.006258607
SRR2145382,0.9937414,0.006258607
SRR6409147,0.9937414,0.006258607
SRR2086840,0.9937414,0.006258607
SRR1632384,0.9937414,0.006258607
ERR107193,0.9937414,0.006258607
SRR3503361,0.9937414,0.006258607
SRR2658236,0.9937414,0.006258607
ERR2249149,0.9937414,0.006258607
SRR5868827,0.9937414,0.006258607
ERR2002106,0.9937414,0.006258607
ERR560823,0.9937414,0.006258607
SRR6931425,0.9937414,0.006258607
ERR2286297,0.9937414,0.006258607
ERR2739016,0.9937414,0.006258607
ERR1385550,0.9937414,0.006258607
DRR018666,0.99374145,0.0062585473
ERR1382664,0.9937414,0.006258607
ERR1109554,0.9937414,0.006258607
SRR6931703,0.9937414,0.006258607
SRR505205,0.9937414,0.006258607
SRR2980438,0.9937414,0.006258607
ERR1314260,0.9937414,0.006258607
ERR1811173,0.9937414,0.006258607
ERR139326,0.9937414,0.006258607
ERR1382940,0.9937414,0.006258607
ERR1311301,0.9937414,0.006258607
ERR1382397,0.9937414,0.006258607
SRR5178102,0.9937414,0.006258607
SRR7453418,0.9937414,0.006258607
DRR068332,0.9937414,0.006258607
ERR1383551,0.9937414,0.006258607
DRR042892,0.9937414,0.006258607
SRR1715611,0.9937414,0.006258607
ERR1385398,0.9937414,0.006258607
DRR043932,0.99374104,0.0062589645
SRR2005658,0.99374056,0.0062594414
SRR6445026,0.9937414,0.006258607
ERR499215,0.9937414,0.006258607
ERR1310045,0.9937414,0.006258607
ERR209889,0.9937414,0.006258607
ERR1913140,0.9937414,0.006258607
SRR995966,0.9937414,0.006258607
ERR441721,0.9937414,0.006258607
SRR5983431,0.9937414,0.006258607
SRR6412132,0.9937414,0.006258607
ERR1314715,0.9937414,0.006258607
SRR3095127,0.9937414,0.006258607
ERR1315254,0.9937414,0.006258607
SRR1949135,0.9937414,0.006258607
SRR5165766,0.9937414,0.006258607
SRR5868796,0.9937414,0.006258607
DRR029193,0.9937413,0.006258726
SRR1461312,0.9937414,0.006258607
SRR2046653,0.9937414,0.006258607
DRR043873,0.9937414,0.006258607
ERR1297845,0.9937414,0.006258607
ERR1624721,0.9937414,0.006258607
ERR2011948,0.9937414,0.006258607
ERR441871,0.9937414,0.006258607
SRR5467681,0.9937414,0.006258607
SRR6443928,0.9937414,0.006258607
ERR498754,0.9937414,0.006258607
ERR2011899,0.9937414,0.006258607
SRR6444244,0.9937414,0.006258607
SRR7448831,0.9937414,0.006258607
ERR499980,0.9937414,0.006258607
SRR1617816,0.9937414,0.006258607
ERR2003258,0.9937414,0.006258607
SRR3094915,0.9937414,0.006258607
SRR5165735,0.9937414,0.006258607
ERR520695,0.9937414,0.006258607
ERR139052,0.9937414,0.006258607
ERR2538392,0.9937414,0.006258607
ERR499582,0.9937414,0.006258607
SRR1634036,0.9937414,0.006258607
ERR1385348,0.9937414,0.006258607
SRR3501983,0.9937414,0.006258607
DRR047665,0.9937414,0.006258607
SRR1950790,0.9937414,0.006258607
ERR1383663,0.9937414,0.006258607
SRR6412125,0.9937414,0.006258607
ERR2738743,0.9937414,0.006258607
SRR6054441,0.9937414,0.006258607
SRR5724736,0.9937414,0.006258607
ERR1960803,0.9937414,0.006258607
ERR1383987,0.9937414,0.006258607
ERR525756,0.9937414,0.006258607
ERR444472,0.9937415,0.0062584877
ERR719555,0.9937414,0.006258607
SRR1704545,0.9937414,0.006258607
SRR5467633,0.9937414,0.006258607
SRR6412043,0.9937414,0.006258607
ERR3006038,0.9937414,0.006258607
ERR209377,0.9937414,0.006258607
SRR6409146,0.9937414,0.006258607
ERR1019866,0.9937414,0.006258607
SRR3361536,0.9937414,0.006258607
SRR6264570,0.9937414,0.006258607
ERR1913249,0.9937414,0.006258607
SRR3094940,0.9937414,0.006258607
ERR365846,0.9937414,0.006258607
SRR6444259,0.9937414,0.006258607
SRR1715609,0.9937414,0.006258607
SRR6394219,0.9937414,0.006258607
ERR1297737,0.9937414,0.006258607
SRR1924040,0.9937414,0.006258607
SRR6444544,0.9937414,0.006258607
SRR5155824,0.9937414,0.006258607
ERR522557,0.9937414,0.006258607
ERR1297844,0.9937414,0.006258607
ERR1382688,0.9937414,0.006258607
SRR1715589,0.9937414,0.006258607
SRR1661366,0.9937414,0.006258607
ERR1385353,0.9937414,0.006258607
SRR6931228,0.9937414,0.006258607
SRR6413869,0.9937414,0.006258607
SRR6932330,0.9937414,0.006258607
SRR995623,0.9937414,0.006258607
ERR1811157,0.9937414,0.006258607
ERR866939,0.9937414,0.006258607
SRR6038506,0.9937414,0.006258607
ERR2198024,0.9937414,0.006258607
DRR042732,0.9937414,0.006258607
ERR1398225,0.9937414,0.006258607
SRR1618123,0.9937414,0.006258607
ERR1384189,0.9937414,0.006258607
ERR2286280,0.9937414,0.006258607
ERR1383406,0.9937414,0.006258607
ERR1314316,0.9937414,0.006258607
ERR560963,0.9937414,0.006258607
SRR7453388,0.9937414,0.006258607
ERR531692,0.9937414,0.006258607
ERR560981,0.9937414,0.006258607
ERR525922,0.9937414,0.006258607
ERR2286309,0.9937414,0.006258607
ERR139455,0.9937414,0.006258607
ERR1960747,0.9937414,0.006258607
ERR209635,0.9937414,0.006258607
ERR499041,0.9937414,0.006258607
SRR6411918,0.9937414,0.006258607
ERR1960679,0.9937414,0.006258607
SRR3053293,0.9937414,0.006258607
SRR6411681,0.9937414,0.006258607
ERR209130,0.9937414,0.006258607
DRR060274,0.9937414,0.006258607
SRR5196391,0.99374115,0.0062588453
SRR5467854,0.9937414,0.006258607
ERR2511528,0.9937414,0.006258607
ERR2042043,0.9937414,0.006258607
ERR866668,0.9937414,0.006258607
SRR1618256,0.9937414,0.006258607
SRR994584,0.9937414,0.006258607
SRR2005645,0.9937414,0.006258607
SRR6367247,0.9937414,0.006258607
SRR7448657,0.9937414,0.006258607
ERR531950,0.9937414,0.006258607
SRR921070,0.9937414,0.006258607
SRR996697,0.9937414,0.006258607
SRR8356283,0.9937414,0.006258607
ERR500254,0.9937414,0.006258607
SRR7453351,0.9937414,0.006258607
SRR3647844,0.9937414,0.006258607
ERR1315481,0.9937414,0.006258607
SRR7453499,0.9937414,0.006258607
ERR500031,0.9937414,0.006258607
ERR441620,0.9937414,0.006258607
DRR042913,0.9937414,0.006258607
ERR499912,0.9937414,0.006258607
SRR2761298,0.9937414,0.006258607
ERR1315184,0.9937414,0.006258607
ERR472978,0.9937414,0.006258607
SRR6393969,0.9937414,0.006258607
ERR1382704,0.9937414,0.006258607
SRR5687826,0.9937414,0.006258607
ERR531675,0.9937414,0.006258607
ERR1311409,0.9937414,0.006258607
SRR1949296,0.9937414,0.006258607
DRR030579,0.9937414,0.006258607
SRR7453787,0.9937414,0.006258607
SRR6931915,0.99374145,0.0062585473
ERR499237,0.9937414,0.006258607
DRR048176,0.9937414,0.006258607
ERR1310145,0.9937414,0.006258607
ERR1382693,0.9937414,0.006258607
SRR6443913,0.9937414,0.006258607
ERR1385560,0.9937414,0.006258607
ERR139507,0.9937414,0.006258607
ERR2198069,0.9937414,0.006258607
DRR042005,0.9937414,0.006258607
ERR561066,0.9937414,0.006258607
ERR499721,0.9937414,0.006258607
SRR5155988,0.9937414,0.006258607
SRR6038505,0.9937414,0.006258607
ERR500980,0.9937414,0.006258607
SRR2010437,0.9937405,0.006259501
ERR561491,0.9937414,0.006258607
SRR1660117,0.9937414,0.006258607
SRR7453694,0.9937414,0.006258607
DRR043240,0.9937414,0.006258607
SRR5576437,0.9937389,0.0062611103
SRR919535,0.9937414,0.006258607
DRR041883,0.9937414,0.006258607
ERR1987705,0.9937414,0.006258607
SRR6451749,0.9937414,0.006258607
SRR996592,0.9937414,0.006258607
ERR1310481,0.9937414,0.006258607
SRR6443966,0.9937414,0.006258607
ERR579366,0.9937414,0.006258607
ERR2738812,0.9937414,0.006258607
SRR5165723,0.9937414,0.006258607
SRR7449404,0.9937414,0.006258607
SRR935209,0.9937414,0.006258607
ERR579398,0.9937414,0.006258607
SRR6932098,0.9937389,0.0062611103
ERR442051,0.9937414,0.006258607
ERR499210,0.9937414,0.006258607
SRR2046666,0.9937414,0.006258607
SRR995129,0.9937414,0.006258607
ERR719550,0.9937414,0.006258607
ERR866548,0.9937414,0.006258607
SRR1660203,0.9937414,0.006258607
SRR3037287,0.9937414,0.006258607
SRR5165850,0.9937414,0.006258607
SRR1704700,0.9937414,0.006258607
SRR3501993,0.9937414,0.006258607
ERR1315422,0.9937414,0.006258607
ERR1701288,0.9937414,0.006258607
ERR500941,0.9937414,0.006258607
SRR920580,0.9937414,0.006258607
ERR1960696,0.9937414,0.006258607
ERR1310942,0.9937414,0.006258607
ERR1385010,0.9937414,0.006258607
ERR1384736,0.9937414,0.006258607
ERR531634,0.9937414,0.006258607
ERR2286337,0.9937414,0.006258607
ERR1398192,0.9937414,0.006258607
ERR2511308,0.9937414,0.006258607
SRR1949098,0.9937414,0.006258607
SRR3951076,0.9937414,0.006258607
ERR1398168,0.9937414,0.006258607
SRR3951214,0.9937414,0.006258607
SRR6931642,0.9937414,0.006258607
SRR388063,0.9937414,0.006258607
SRR5468038,0.9937414,0.006258607
SRR5869254,0.9937414,0.006258607
ERR443374,0.9937414,0.006258607
SRR995344,0.9937414,0.006258607
ERR983901,0.9937414,0.006258607
SRR6882743,0.9937414,0.006258607
ERR500794,0.9937414,0.006258607
SRR3647817,0.9937414,0.006258607
SRR5178091,0.9937414,0.006258607
SRR3053255,0.9937414,0.006258607
SRR5165797,0.9937414,0.006258607
DRR044314,0.9937414,0.006258607
SRR1923948,0.9937414,0.006258607
SRR1949280,0.993731,0.006268978
SRR5869838,0.9937414,0.006258607
ERR561579,0.9937414,0.006258607
ERR561043,0.9937414,0.006258607
SRR3094847,0.9937414,0.006258607
SRR6408834,0.9937414,0.006258607
ERR1811284,0.9937414,0.006258607
SRR1145337,0.99374115,0.0062588453
SRR995566,0.9937414,0.006258607
ERR525875,0.9937414,0.006258607
SRR505218,0.9937415,0.0062584877
ERR867484,0.9937415,0.0062584877
SRR505184,0.9937414,0.006258607
SRR3951048,0.9937414,0.006258607
SRR7453526,0.9937414,0.006258607
SRR935515,0.9937414,0.006258607
ERR2738914,0.9937414,0.006258607
DRR043253,0.9937414,0.006258607
SRR6465653,0.9937414,0.006258607
SRR6038268,0.9937414,0.006258607
ERR579678,0.9937414,0.006258607
ERR2739327,0.9937414,0.006258607
ERR525916,0.9937414,0.006258607
SRR1922846,0.9937414,0.006258607
DRR042001,0.99374145,0.0062585473
SRR3191010,0.9937414,0.006258607
ERR2003123,0.9937414,0.006258607
ERR1313431,0.9937414,0.006258607
ERR1109452,0.9937414,0.006258607
ERR720110,0.9937414,0.006258607
DRR043709,0.9937414,0.006258607
SRR3361472,0.9937414,0.006258607
SRR2145555,0.9937414,0.006258607
SRR6365024,0.9937414,0.006258607
ERR561367,0.9937414,0.006258607
SRR3732509,0.9937414,0.006258607
SRR6028485,0.9937414,0.006258607
ERR1384055,0.9937414,0.006258607
SRR1461087,0.9937414,0.006258607
DRR047764,0.9937414,0.006258607
ERR2738735,0.9937414,0.006258607
ERR2806318,0.9937414,0.006258607
DRR047847,0.9937414,0.006258607
ERR532120,0.9937414,0.006258607
ERR2531941,0.9937414,0.006258607
ERR1385410,0.9937414,0.006258607
ERR443609,0.9937414,0.006258607
SRR1631451,0.9937414,0.006258607
ERR719352,0.9937414,0.006258607
DRR047363,0.9937414,0.006258607
SRR6054451,0.9937414,0.006258607
SRR5165629,0.9937414,0.006258607
SRR6932481,0.9937414,0.006258607
ERR500233,0.9937414,0.006258607
SRR6931427,0.9937414,0.006258607
DRR024068,0.9937414,0.006258607
SRR6411753,0.9937414,0.006258607
SRR6413959,0.9937414,0.006258607
SRR6932371,0.9937414,0.006258607
SRR2155011,0.9937414,0.006258607
ERR500549,0.9937414,0.006258607
SRR6148439,0.9937414,0.006258607
ERR522338,0.9937414,0.006258607
ERR1384343,0.9937414,0.006258607
ERR2511847,0.9937414,0.006258607
SRR2145571,0.9937414,0.006258607
SRR2010476,0.9937414,0.006258607
SRR994587,0.9937414,0.006258607
ERR501302,0.9937414,0.006258607
SRR5155980,0.9937414,0.006258607
ERR500908,0.9937414,0.006258607
SRR7454068,0.9937414,0.006258607
ERR365862,0.9937414,0.006258607
DRR029165,0.99374145,0.0062585473
SRR7449491,0.9937414,0.006258607
ERR2511017,0.9937414,0.006258607
ERR531693,0.9937414,0.006258607
SRR6264541,0.9937414,0.006258607
SRR7449306,0.9937414,0.006258607
ERR501368,0.9937414,0.006258607
SRR5687908,0.9937414,0.006258607
SRR996903,0.9937414,0.006258607
SRR5635157,0.9937414,0.006258607
SRR5699164,0.9937414,0.006258607
ERR1971287,0.9937414,0.006258607
DRR044074,0.9937414,0.006258607
SRR8356371,0.9937414,0.006258607
ERR526006,0.9937414,0.006258607
SRR996727,0.9937414,0.006258607
ERR499795,0.9937414,0.006258607
SRR1949341,0.9937414,0.006258607
SRR6239891,0.9937414,0.006258607
DRR048216,0.9937415,0.0062584877
SRR7453333,0.9937414,0.006258607
SRR6444869,0.9937414,0.006258607
SRR5155985,0.9937414,0.006258607
ERR1960740,0.9937414,0.006258607
ERR1811302,0.9937414,0.006258607
ERR1913300,0.9937414,0.006258607
SRR1618295,0.9937414,0.006258607
ERR1384867,0.9937414,0.006258607
SRR5831855,0.9937121,0.006287873
ERR2624778,0.9937414,0.006258607
SRR6367278,0.9937414,0.006258607
SRR994638,0.9937414,0.006258607
ERR444561,0.9937414,0.006258607
ERR1297712,0.9937414,0.006258607
SRR6931229,0.9937414,0.006258607
ERR2001910,0.9937414,0.006258607
ERR1313424,0.9937414,0.006258607
ERR1760127,0.9937414,0.006258607
ERR1383838,0.9937414,0.006258607
SRR6299468,0.9937414,0.006258607
SRR5467582,0.9937414,0.006258607
DRR043205,0.9937414,0.006258607
ERR1385486,0.9937414,0.006258607
ERR209745,0.9937414,0.006258607
ERR441120,0.9937414,0.006258607
SRR1704584,0.9937414,0.006258607
SRR1949144,0.9937414,0.006258607
DRR043778,0.9937414,0.006258607
SRR6264922,0.9937414,0.006258607
SRR1923818,0.9937414,0.006258607
ERR1971282,0.9937414,0.006258607
SRR5947841,0.9937414,0.006258607
SRR2046629,0.9937414,0.006258607
SRR7453483,0.9937414,0.006258607
ERR1385513,0.9937414,0.006258607
ERR719701,0.9937414,0.006258607
SRR2010274,0.9937414,0.006258607
ERR1809153,0.9937414,0.006258607
DRR044334,0.9937414,0.006258607
SRR6038525,0.9937414,0.006258607
SRR6411787,0.9937414,0.006258607
ERR2511939,0.9937414,0.006258607
SRR6409172,0.9937414,0.006258607
ERR1678098,0.9937414,0.006258607
SRR3095143,0.9937414,0.006258607
SRR3053296,0.9937414,0.006258607
ERR500490,0.9937414,0.006258607
SRR6365016,0.9937414,0.006258607
SRR4303735,0.9937414,0.006258607
ERR1313873,0.9937414,0.006258607
SRR1823069,0.9937414,0.006258607
SRR2086798,0.9937414,0.006258607
ERR1313579,0.9937414,0.006258607
SRR3581154,0.9937414,0.006258607
SRR7453830,0.9937414,0.006258607
SRR8356389,0.9937414,0.006258607
SRR7453768,0.9937414,0.006258607
ERR501215,0.9937414,0.006258607
DRR047329,0.9937414,0.006258607
SRR1631459,0.9937414,0.006258607
ERR525759,0.9937414,0.006258607
SRR6309217,0.9937414,0.006258607
ERR499717,0.9937414,0.006258607
ERR2739166,0.9937414,0.006258607
SRR387938,0.99373615,0.006263852
SRR6239907,0.9937414,0.006258607
SRR920584,0.9937414,0.006258607
DRR048207,0.9937414,0.006258607
ERR499916,0.9937414,0.006258607
SRR1461664,0.9937414,0.006258607
ERR531774,0.9937414,0.006258607
ERR866731,0.9937414,0.006258607
SRR6148420,0.9937414,0.006258607
SRR3951092,0.9937414,0.006258607
SRR388050,0.9937414,0.006258607
ERR2662930,0.9937414,0.006258607
SRR6451775,0.9937414,0.006258607
ERR1383567,0.9937414,0.006258607
ERR1811268,0.9937414,0.006258607
DRR044289,0.9937414,0.006258607
ERR2309169,0.9937414,0.006258607
SRR2761194,0.9937414,0.006258607
SRR1624863,0.9937414,0.006258607
DRR018671,0.99374145,0.0062585473
SRR6411797,0.9937414,0.006258607
SRR6932556,0.9937414,0.006258607
ERR2730182,0.9937414,0.006258607
ERR2511087,0.9937414,0.006258607
ERR883438,0.9937414,0.006258607
ERR1382512,0.9937414,0.006258607
ERR532097,0.9937414,0.006258607
SRR1704693,0.9937414,0.006258607
ERR579656,0.9937414,0.006258607
SRR5165933,0.9937414,0.006258607
ERR441766,0.9937414,0.006258607
SRR7453628,0.9937414,0.006258607
SRR6931862,0.9937414,0.006258607
SRR3037241,0.9937414,0.006258607
SRR2086956,0.9937414,0.006258607
SRR3647909,0.9937414,0.006258607
DRR043026,0.9937414,0.006258607
ERR1383200,0.9937414,0.006258607
ERR2624776,0.9937414,0.006258607
ERR525963,0.9937414,0.006258607
ERR444575,0.9937414,0.006258607
ERR500268,0.9937414,0.006258607
ERR1313312,0.9937414,0.006258607
SRR1145385,0.99374133,0.0062586665
SRR3037085,0.9937414,0.006258607
SRR2010306,0.9937414,0.006258607
SRR3214691,0.9937414,0.006258607
ERR719285,0.9937414,0.006258607
SRR7448699,0.9937414,0.006258607
SRR1617831,0.9937414,0.006258607
DRR030553,0.9937414,0.006258607
SRR2658241,0.9937414,0.006258607
ERR2531875,0.9937413,0.006258726
ERR1913182,0.9937414,0.006258607
SRR5196266,0.9937414,0.006258607
ERR139282,0.9937414,0.006258607
ERR531858,0.9937414,0.006258607
ERR209452,0.9937414,0.006258607
SRR2086795,0.9937414,0.006258607
DRR044250,0.9937414,0.006258607
SRR997022,0.9937414,0.006258607
ERR1382947,0.9937414,0.006258607
SRR5155851,0.9937414,0.006258607
ERR494416,0.9937414,0.006258607
DRR043999,0.9937414,0.006258607
ERR1314874,0.9937414,0.006258607
SRR6411815,0.9937414,0.006258607
SRR1948908,0.9937414,0.006258607
SRR5165949,0.9937414,0.006258607
ERR2538477,0.9937414,0.006258607
ERR1313452,0.9937414,0.006258607
SRR2658753,0.9937414,0.006258607
SRR6414406,0.9937414,0.006258607
SRR5687815,0.9937414,0.006258607
ERR2739124,0.9937414,0.006258607
SRR6038319,0.9937414,0.006258607
SRR6264419,0.9937414,0.006258607
SRR6367333,0.9937414,0.006258607
ERR1314580,0.9937414,0.006258607
ERR1913231,0.9937414,0.006258607
SRR6932438,0.9937414,0.006258607
SRR5467565,0.9937414,0.006258607
DRR047516,0.9937414,0.006258607
SRR8356305,0.9937414,0.006258607
SRR388018,0.9937414,0.006258607
ERR444118,0.9937415,0.0062584877
ERR1611419,0.9937414,0.006258607
SRR7747919,0.9937414,0.006258607
ERR1314601,0.9937414,0.006258607
ERR499727,0.9937414,0.006258607
SRR6412128,0.9937414,0.006258607
ERR2511649,0.9937414,0.006258607
ERR1384391,0.9937414,0.006258607
DRR042890,0.9937414,0.006258607
SRR5156107,0.9937414,0.006258607
ERR499617,0.9937414,0.006258607
SRR1922943,0.9937414,0.006258607
SRR6932198,0.9937414,0.006258607
ERR1313406,0.9937414,0.006258607
DRR049499,0.9937414,0.006258607
ERR499830,0.9937414,0.006258607
SRR996321,0.9937414,0.006258607
SRR3037243,0.9937414,0.006258607
ERR983902,0.9937414,0.006258607
ERR1382662,0.9937414,0.006258607
ERR501026,0.9937414,0.006258607
ERR719900,0.9937414,0.006258607
ERR532098,0.9937414,0.006258607
SRR5156104,0.9937414,0.006258607
DRR048224,0.9937415,0.0062584877
SRR6394240,0.9937414,0.006258607
SRR6444337,0.9937414,0.006258607
