,root:Host-associated,Unknown
ERR2011908,0.9929764,0.007023573
ERR441279,0.9929764,0.007023573
SRR6028247,0.9929764,0.007023573
ERR1383042,0.9929764,0.007023573
SRR5467828,0.9929764,0.007023573
ERR2738731,0.9929764,0.007023573
ERR1384091,0.9929764,0.007023573
SRR6444436,0.9929764,0.007023573
SRR7453801,0.9929764,0.007023573
SRR919597,0.9929764,0.007023573
ERR1474585,0.9929764,0.007023573
ERR867137,0.9929764,0.007023573
SRR6932482,0.9929764,0.007023573
ERR1384556,0.9929764,0.007023573
ERR3005961,0.9929764,0.007023573
SRR3951101,0.9929764,0.007023573
SRR5196247,0.9929764,0.007023573
SRR7449307,0.9929764,0.007023573
ERR501006,0.9929764,0.007023573
ERR2001885,0.9929764,0.007023573
ERR498655,0.9929764,0.007023573
SRR6386078,0.9929764,0.007023573
ERR532124,0.9929764,0.007023573
SRR1921021,0.9929764,0.007023573
ERR1960663,0.9929764,0.007023573
SRR7453440,0.9929764,0.007023573
SRR2981510,0.9929764,0.007023573
SRR387954,0.9929764,0.007023573
DRR042793,0.9929764,0.007023573
ERR1382466,0.9929764,0.007023573
SRR7453488,0.9929764,0.007023573
SRR5156122,0.9929764,0.007023573
SRR1299261,0.9929764,0.007023573
SRR2086765,0.9929764,0.007023573
SRR1631043,0.9929764,0.007023573
DRR068265,0.9929764,0.007023573
SRR2086856,0.9929764,0.007023573
SRR6390404,0.9929764,0.007023573
ERR2624779,0.9929764,0.007023573
SRR3581188,0.9929764,0.007023573
SRR5196243,0.9929764,0.007023573
ERR441353,0.9929764,0.007023573
ERR1385132,0.9929764,0.007023573
DRR047602,0.9929764,0.007023573
ERR2003190,0.9929764,0.007023573
SRR5983309,0.9929764,0.007023573
SRR6408763,0.9929764,0.007023573
SRR6028379,0.9929764,0.007023573
SRR3951008,0.9929764,0.007023573
SRR5983348,0.9929764,0.007023573
DRR060313,0.9929764,0.007023573
DRR044305,0.9929763,0.007023692
ERR1297711,0.9929764,0.007023573
ERR2011900,0.9929764,0.007023573
ERR2730245,0.9929764,0.007023573
SRR6931441,0.9929764,0.007023573
SRR6932297,0.9929764,0.007023573
ERR499226,0.9929764,0.007023573
SRR6411809,0.9929764,0.007023573
ERR209089,0.9929764,0.007023573
SRR2761296,0.9929764,0.007023573
ERR1701300,0.9929764,0.007023573
ERR501266,0.9929764,0.007023573
DRR044259,0.9929764,0.007023573
SRR6444225,0.9929764,0.007023573
ERR1611379,0.9929764,0.007023573
SRR6931228,0.9929764,0.007023573
ERR1315131,0.9929764,0.007023573
ERR1385000,0.9929764,0.007023573
ERR2738623,0.9929764,0.007023573
ERR2511368,0.9929764,0.007023573
ERR501163,0.9929764,0.007023573
ERR443835,0.9929764,0.007023573
SRR921033,0.9929764,0.007023573
DRR029184,0.9929764,0.007023573
ERR1019662,0.9929764,0.007023573
ERR1384986,0.9929764,0.007023573
SRR1145322,0.9929764,0.007023573
SRR919882,0.9929764,0.007023573
SRR5868795,0.9929764,0.007023573
DRR030599,0.9929764,0.007023573
ERR1382948,0.9929764,0.007023573
SRR3725748,0.99297637,0.0070236325
SRR2761063,0.9929764,0.007023573
SRR6931262,0.9929764,0.007023573
SRR505209,0.9929764,0.007023573
SRR6411561,0.9929764,0.007023573
ERR1297679,0.9929764,0.007023573
ERR1759927,0.9929764,0.007023573
ERR531544,0.9929764,0.007023573
ERR522350,0.9929764,0.007023573
ERR500921,0.9929764,0.007023573
SRR388039,0.9929764,0.007023573
SRR3503419,0.9929764,0.007023573
ERR365872,0.9929764,0.007023573
SRR1948922,0.9929764,0.007023573
SRR1704350,0.9929764,0.007023573
ERR561572,0.9929764,0.007023573
ERR499072,0.9929764,0.007023573
ERR719204,0.9929764,0.007023573
SRR2086958,0.9929764,0.007023573
ERR2538370,0.9929764,0.007023573
ERR2739304,0.9929764,0.007023573
SRR1622835,0.9929764,0.007023573
ERR1398181,0.9929764,0.007023573
ERR139213,0.9929763,0.007023692
SRR5156214,0.9929764,0.007023573
SRR3951147,0.9929764,0.007023573
DRR047471,0.9929764,0.007023573
SRR7449473,0.9929764,0.007023573
ERR2730353,0.9929764,0.007023573
ERR1398072,0.9929764,0.007023573
SRR6264917,0.9929764,0.007023573
SRR2658307,0.9929764,0.007023573
ERR1310940,0.9929764,0.007023573
ERR443405,0.9929764,0.007023573
ERR1987743,0.9929764,0.007023573
SRR6309237,0.9929764,0.007023573
SRR3419362,0.9929764,0.007023573
ERR1384938,0.9929764,0.007023573
ERR443633,0.9929764,0.007023573
SRR7747925,0.9929763,0.007023692
ERR2738775,0.9929764,0.007023573
ERR719226,0.9929764,0.007023573
ERR1382697,0.9929764,0.007023573
ERR2624789,0.9929764,0.007023573
SRR5467775,0.9929763,0.007023692
SRR1461077,0.9929764,0.007023573
SRR7453999,0.9929764,0.007023573
ERR1309701,0.9929764,0.007023573
ERR106992,0.9929764,0.007023573
ERR501267,0.9929764,0.007023573
ERR719503,0.9929764,0.007023573
SRR997092,0.9929764,0.007023573
SRR3037295,0.9929764,0.007023573
SRR3095090,0.9929764,0.007023573
ERR1313851,0.9929764,0.007023573
ERR500740,0.9929764,0.007023573
ERR3006017,0.9929764,0.007023573
SRR6932222,0.9929764,0.007023573
SRR6931315,0.9929764,0.007023573
DRR043738,0.9929764,0.007023573
ERR444368,0.9929764,0.007023573
SRR5983402,0.9929764,0.007023573
SRR2086829,0.9929764,0.007023573
SRR1617768,0.9929764,0.007023573
SRR6444314,0.9929764,0.007023573
DRR047718,0.9929764,0.007023573
SRR6264184,0.9929764,0.007023573
SRR2010448,0.9929764,0.007023573
ERR981251,0.9929764,0.007023573
DRR050864,0.9929764,0.007023573
ERR2247400,0.9929764,0.007023573
DRR068124,0.9929764,0.007023573
ERR560799,0.9929764,0.007023573
ERR2042063,0.9929764,0.007023573
SRR6931894,0.99297625,0.0070237517
ERR499191,0.9929764,0.007023573
ERR2001870,0.9929764,0.007023573
SRR388019,0.9929764,0.007023573
ERR2249161,0.9929764,0.007023573
ERR3596489,0.9929764,0.007023573
ERR1315398,0.9929764,0.007023573
ERR500780,0.9929764,0.007023573
ERR441692,0.9929764,0.007023573
ERR1398223,0.9929764,0.007023573
SRR3037156,0.9929764,0.007023573
SRR1630950,0.9929764,0.007023573
SRR997077,0.9929764,0.007023573
SRR2154968,0.9929764,0.007023573
ERR501371,0.9929764,0.007023573
ERR2511768,0.9929764,0.007023573
ERR499175,0.9929764,0.007023573
ERR1382849,0.9929764,0.007023573
ERR531578,0.9929764,0.007023573
SRR5196426,0.9929764,0.007023573
ERR500964,0.9929764,0.007023573
ERR450806,0.9929764,0.007023573
ERR1313621,0.9929764,0.007023573
DRR043036,0.9929764,0.007023573
SRR3503360,0.9929764,0.007023573
ERR1315501,0.9929764,0.007023573
DRR041940,0.9929764,0.007023573
SRR3362241,0.9929764,0.007023573
SRR3191044,0.9929764,0.007023573
SRR505201,0.9929764,0.007023573
SRR5196432,0.9929764,0.007023573
ERR1384591,0.9929764,0.007023573
DRR042918,0.9929764,0.007023573
ERR2511249,0.9929764,0.007023573
ERR1309980,0.9929764,0.007023573
SRR3660088,0.9929764,0.007023573
ERR499178,0.9929764,0.007023573
ERR1311527,0.9929764,0.007023573
DRR161541,0.9929764,0.007023573
ERR209766,0.9929764,0.007023573
ERR1384507,0.9929764,0.007023573
SRR3030574,0.9929764,0.007023573
SRR994849,0.9929764,0.007023573
SRR6411712,0.9929764,0.007023573
ERR1385211,0.9929764,0.007023573
ERR1311430,0.9929764,0.007023573
ERR719143,0.9929764,0.007023573
SRR1948827,0.9929764,0.007023573
ERR498784,0.9929764,0.007023573
SRR6414292,0.9929764,0.007023573
SRR6408603,0.9929764,0.007023573
DRR047555,0.9929764,0.007023573
ERR522275,0.9929764,0.007023573
SRR6265392,0.9929764,0.007023573
SRR7454039,0.9929764,0.007023573
ERR209573,0.9929764,0.007023573
DRR042791,0.9929764,0.007023573
SRR995109,0.9929764,0.007023573
SRR7449254,0.9929764,0.007023573
SRR3053314,0.9929764,0.007023573
ERR1310051,0.9929764,0.007023573
ERR1383948,0.9929764,0.007023573
ERR500770,0.9929764,0.007023573
ERR2249179,0.9929764,0.007023573
SRR3030551,0.9929764,0.007023573
ERR2011955,0.9929764,0.007023573
ERR719336,0.9929764,0.007023573
SRR7449008,0.9929764,0.007023573
SRR3503350,0.9929763,0.007023692
ERR499594,0.9929764,0.007023573
SRR2658196,0.9929764,0.007023573
ERR1311386,0.9929764,0.007023573
SRR6444023,0.9929764,0.007023573
ERR1315012,0.9929764,0.007023573
SRR3503300,0.9929764,0.007023573
SRR1617821,0.9929764,0.007023573
SRR6444036,0.9929764,0.007023573
SRR1715574,0.9929764,0.007023573
ERR2249201,0.9929764,0.007023573
SRR6931318,0.9929764,0.007023573
SRR6264115,0.9929764,0.007023573
ERR1701261,0.9929764,0.007023573
SRR7449454,0.9929764,0.007023573
SRR7448524,0.9929764,0.007023573
ERR1313439,0.9929764,0.007023573
SRR6757671,0.9929764,0.007023573
SRR5155892,0.9929764,0.007023573
SRR5165754,0.9929764,0.007023573
DRR047926,0.9929764,0.007023573
ERR1383076,0.9929764,0.007023573
DRR024151,0.9929764,0.007023573
SRR346821,0.9929763,0.007023692
SRR6931754,0.9929764,0.007023573
SRR6414095,0.9929764,0.007023573
SRR3030632,0.9929764,0.007023573
SRR6414118,0.9929756,0.0070244074
ERR139086,0.9929764,0.007023573
ERR1309897,0.9929764,0.007023573
ERR1311431,0.9929764,0.007023573
SRR1948823,0.9929764,0.007023573
DRR041903,0.9929764,0.007023573
ERR1310937,0.9929764,0.007023573
SRR3502003,0.9929764,0.007023573
SRR5155980,0.9929764,0.007023573
SRR1949258,0.9929764,0.007023573
SRR1948956,0.9929764,0.007023573
ERR525878,0.9929764,0.007023573
SRR3053303,0.9929764,0.007023573
ERR719567,0.9929764,0.007023573
SRR5155767,0.9929764,0.007023573
ERR443824,0.9929764,0.007023573
SRR3362204,0.9929764,0.007023573
SRR6264073,0.9929764,0.007023573
ERR1600435,0.9929764,0.007023573
SRR6411638,0.9929764,0.007023573
SRR7448586,0.9929764,0.007023573
ERR883494,0.9929764,0.007023573
ERR441544,0.9929764,0.007023573
ERR2198648,0.9929764,0.007023573
ERR500679,0.9929764,0.007023573
ERR525799,0.9929764,0.007023573
SRR6414174,0.9929763,0.007023692
ERR501002,0.9929764,0.007023573
SRR996437,0.9929764,0.007023573
ERR2511748,0.9929764,0.007023573
SRR6414317,0.9929764,0.007023573
DRR043919,0.9929764,0.007023573
ERR1383831,0.9929764,0.007023573
SRR1923815,0.9929764,0.007023573
SRR6408614,0.9929764,0.007023573
ERR1385003,0.9929764,0.007023573
SRR6414191,0.9929764,0.007023573
ERR719673,0.9929764,0.007023573
SRR6411832,0.9929764,0.007023573
SRR7704492,0.9929764,0.007023573
SRR5947819,0.9929764,0.007023573
SRR2145379,0.9929764,0.007023573
ERR209537,0.9929764,0.007023573
ERR525912,0.9929764,0.007023573
ERR1760038,0.9929764,0.007023573
ERR1310097,0.9929764,0.007023573
ERR1383218,0.9929764,0.007023573
ERR443861,0.9929764,0.007023573
SRR7704544,0.9929764,0.007023573
SRR2658150,0.9929764,0.007023573
ERR1315356,0.9929764,0.007023573
DRR041867,0.9929764,0.007023573
ERR522096,0.9929764,0.007023573
ERR3005947,0.9929764,0.007023573
SRR3581158,0.9929764,0.007023573
ERR1328474,0.9929764,0.007023573
DRR068099,0.9929764,0.007023573
SRR3201929,0.9929764,0.007023573
DRR043850,0.9929763,0.007023692
SRR6054433,0.9929764,0.007023573
ERR2784668,0.9929764,0.007023573
SRR2086754,0.9929764,0.007023573
ERR1314021,0.9929764,0.007023573
SRR1461369,0.9929764,0.007023573
ERR560830,0.9929764,0.007023573
ERR1384837,0.9929764,0.007023573
ERR209681,0.9929764,0.007023573
SRR2657995,0.9929764,0.007023573
SRR6411960,0.9929764,0.007023573
ERR2784786,0.9929764,0.007023573
SRR6414136,0.9929763,0.007023692
ERR209341,0.9929764,0.007023573
DRR041981,0.9929764,0.007023573
ERR1310792,0.9929764,0.007023573
ERR1311554,0.9929764,0.007023573
SRR3094956,0.9929764,0.007023573
SRR5688110,0.9929764,0.007023573
SRR5467909,0.9929764,0.007023573
ERR209742,0.9929764,0.007023573
SRR1823092,0.9929764,0.007023573
ERR1109525,0.9929764,0.007023573
ERR579782,0.9929764,0.007023573
SRR2761242,0.9929764,0.007023573
ERR1111291,0.9929764,0.007023573
SRR996760,0.9929764,0.007023573
SRR1632345,0.9929764,0.007023573
ERR499231,0.9929764,0.007023573
ERR1109390,0.9929764,0.007023573
SRR7448543,0.9929764,0.007023573
SRR3037238,0.9929764,0.007023573
SRR7448610,0.9929764,0.007023573
SRR6411900,0.9929764,0.007023573
ERR2738862,0.9929764,0.007023573
SRR994775,0.9929764,0.007023573
SRR5831824,0.9929764,0.007023573
SRR1631400,0.9929764,0.007023573
ERR1398245,0.9929764,0.007023573
DRR043887,0.9929764,0.007023573
ERR1310796,0.9929764,0.007023573
SRR1948980,0.9929764,0.007023573
SRR1949343,0.9929764,0.007023573
SRR3503186,0.9929764,0.007023573
SRR3381548,0.9929763,0.007023692
SRR7453777,0.9929764,0.007023573
SRR6394061,0.9929764,0.007023573
ERR1384310,0.9929764,0.007023573
SRR3951103,0.9929764,0.007023573
SRR6409100,0.9929764,0.007023573
SRR6394138,0.9929764,0.007023573
ERR1960680,0.9929764,0.007023573
ERR2247353,0.9929764,0.007023573
SRR3037163,0.9929764,0.007023573
SRR919538,0.9929764,0.007023573
SRR6444589,0.9929764,0.007023573
SRR6874670,0.9929763,0.007023692
ERR209495,0.9929764,0.007023573
DRR043776,0.9929764,0.007023573
ERR1310846,0.9929764,0.007023573
SRR5156188,0.9929764,0.007023573
DRR043715,0.9929764,0.007023573
ERR498974,0.9929764,0.007023573
SRR2761338,0.9929764,0.007023573
SRR1949242,0.9929764,0.007023573
ERR579333,0.9929764,0.007023573
SRR3951036,0.9929764,0.007023573
SRR6411852,0.9929764,0.007023573
SRR1704555,0.9929764,0.007023573
ERR1311587,0.9929764,0.007023573
SRR2924537,0.9929764,0.007023573
ERR501137,0.9929764,0.007023573
ERR500565,0.9929764,0.007023573
SRR2010387,0.9929764,0.007023573
ERR867360,0.9929764,0.007023573
ERR1383882,0.9929764,0.007023573
SRR5869085,0.9929764,0.007023573
SRR6409162,0.9929764,0.007023573
SRR1060336,0.9929764,0.007023573
SRR2154987,0.9929764,0.007023573
ERR1314224,0.9929764,0.007023573
ERR2249186,0.9929764,0.007023573
SRR6028505,0.9929764,0.007023573
DRR047787,0.9929764,0.007023573
ERR1314701,0.9929764,0.007023573
ERR2003191,0.9929764,0.007023573
SRR6365012,0.9929764,0.007023573
ERR531912,0.9929764,0.007023573
SRR6931741,0.9929764,0.007023573
SRR6444496,0.9929764,0.007023573
SRR1631305,0.9929764,0.007023573
SRR1618298,0.9929764,0.007023573
SRR6408875,0.9929764,0.007023573
ERR1314193,0.9929764,0.007023573
SRR7448663,0.9929764,0.007023573
SRR986775,0.9929764,0.007023573
SRR1924026,0.9929764,0.007023573
SRR1660216,0.9929764,0.007023573
ERR521455,0.9929764,0.007023573
SRR6444491,0.9929764,0.007023573
SRR3210059,0.9929764,0.007023573
SRR1299232,0.9929763,0.007023692
SRR7453996,0.9929764,0.007023573
ERR444461,0.9929764,0.007023573
SRR994612,0.9929764,0.007023573
ERR441563,0.9929764,0.007023573
SRR986772,0.9929764,0.007023573
ERR1311036,0.9929764,0.007023573
ERR1385256,0.9929764,0.007023573
ERR501156,0.9929764,0.007023573
DRR030513,0.9929764,0.007023573
ERR441835,0.9929764,0.007023573
ERR2002139,0.9929764,0.007023573
ERR719681,0.9929764,0.007023573
ERR525814,0.9929764,0.007023573
ERR209680,0.9929764,0.007023573
SRR1660164,0.9929764,0.007023573
DRR047866,0.9929763,0.007023692
ERR579513,0.9929764,0.007023573
ERR2624791,0.9929764,0.007023573
ERR1313884,0.9929764,0.007023573
ERR1971157,0.9929764,0.007023573
ERR1310176,0.9929764,0.007023573
ERR209753,0.9929764,0.007023573
ERR500219,0.9929764,0.007023573
SRR3419403,0.9929764,0.007023573
SRR5467601,0.9929764,0.007023573
SRR920655,0.9929764,0.007023573
ERR1328473,0.9929764,0.007023573
SRR3094732,0.9929764,0.007023573
SRR6408988,0.9929764,0.007023573
ERR561629,0.9929764,0.007023573
ERR1760096,0.9929764,0.007023573
ERR2198026,0.9929764,0.007023573
ERR1384510,0.9929764,0.007023573
ERR1313549,0.9929764,0.007023573
SRR8356264,0.9929764,0.007023573
ERR441540,0.9929764,0.007023573
SRR6054486,0.9929764,0.007023573
SRR1624802,0.9929764,0.007023573
ERR1313407,0.9929764,0.007023573
DRR024035,0.9929764,0.007023573
ERR983904,0.9929764,0.007023573
ERR2784827,0.9929764,0.007023573
SRR1630954,0.9929764,0.007023573
SRR6414385,0.9929764,0.007023573
ERR1310165,0.9929764,0.007023573
ERR2286318,0.9929764,0.007023573
DRR047935,0.9929764,0.007023573
ERR2738646,0.9929764,0.007023573
SRR5165907,0.9929764,0.007023573
ERR1314703,0.9929764,0.007023573
ERR2511306,0.9929764,0.007023573
ERR719313,0.9929764,0.007023573
ERR1611391,0.9929764,0.007023573
SRR3647647,0.9929764,0.007023573
ERR1111209,0.9929764,0.007023573
DRR044344,0.9929764,0.007023573
SRR1583617,0.9929764,0.007023573
SRR5165622,0.9929764,0.007023573
SRR6932270,0.9929764,0.007023573
SRR6932376,0.9929764,0.007023573
ERR444259,0.9929764,0.007023573
ERR498480,0.9929764,0.007023573
ERR522394,0.9929764,0.007023573
SRR6931240,0.9929764,0.007023573
DRR047551,0.9929764,0.007023573
SRR995349,0.9929764,0.007023573
DRR043965,0.9929764,0.007023573
SRR7453484,0.9929764,0.007023573
ERR2198671,0.9929764,0.007023573
SRR6408767,0.9929764,0.007023573
ERR531817,0.9929764,0.007023573
SRR6414073,0.9929764,0.007023573
ERR501358,0.9929764,0.007023573
SRR2761266,0.9929764,0.007023573
SRR3732499,0.9929764,0.007023573
ERR1385174,0.9929764,0.007023573
SRR994616,0.9929764,0.007023573
ERR107000,0.99297637,0.0070236325
DRR060274,0.9929764,0.007023573
SRR6931583,0.9929764,0.007023573
SRR6394245,0.9929764,0.007023573
SRR3191035,0.9929764,0.007023573
SRR1949137,0.9929764,0.007023573
SRR6408970,0.9929764,0.007023573
SRR7449289,0.9929764,0.007023573
ERR1384547,0.9929764,0.007023573
SRR6444254,0.9929764,0.007023573
SRR7453788,0.9929764,0.007023573
ERR1971229,0.9929764,0.007023573
ERR1382406,0.9929764,0.007023573
SRR6411687,0.9929764,0.007023573
ERR1309958,0.9929764,0.007023573
ERR441383,0.9929764,0.007023573
SRR920935,0.9929764,0.007023573
SRR6413920,0.9929764,0.007023573
DRR018711,0.9929763,0.007023692
ERR1111233,0.9929764,0.007023573
SRR5699439,0.9929764,0.007023573
SRR387544,0.9929764,0.007023573
ERR1315459,0.9929764,0.007023573
SRR2046658,0.9929764,0.007023573
SRR6028630,0.9929764,0.007023573
ERR441107,0.9929764,0.007023573
SRR996988,0.9929756,0.0070244074
SRR6309285,0.9929764,0.007023573
SRR3034978,0.9929764,0.007023573
ERR1598960,0.9929764,0.007023573
ERR2511389,0.9929764,0.007023573
SRR3094917,0.9929764,0.007023573
DRR042772,0.9929763,0.007023692
ERR2730389,0.9929764,0.007023573
ERR498861,0.9929764,0.007023573
ERR1385442,0.9929764,0.007023573
SRR6038277,0.9929764,0.007023573
SRR6414232,0.9929764,0.007023573
SRR6028419,0.9929764,0.007023573
ERR560596,0.9929764,0.007023573
SRR6931632,0.9929764,0.007023573
ERR2011901,0.9929764,0.007023573
SRR1461118,0.9929764,0.007023573
DRR050785,0.9929764,0.007023573
SRR3581185,0.9929764,0.007023573
ERR561299,0.9929764,0.007023573
SRR2658320,0.9929764,0.007023573
DRR048148,0.9929764,0.007023573
ERR2011944,0.9929764,0.007023573
SRR920585,0.9929764,0.007023573
SRR388088,0.9929764,0.007023573
ERR443428,0.9929764,0.007023573
ERR209543,0.9929764,0.007023573
SRR1617809,0.9929764,0.007023573
ERR2739068,0.9929764,0.007023573
SRR1622909,0.9929764,0.007023573
ERR2511810,0.9929764,0.007023573
DRR048122,0.9929764,0.007023573
SRR1253246,0.9929764,0.007023573
SRR6408904,0.9929764,0.007023573
ERR1314146,0.9929764,0.007023573
SRR6414220,0.9929764,0.007023573
ERR2002042,0.9929764,0.007023573
ERR1382705,0.9929764,0.007023573
DRR042983,0.9929764,0.007023573
SRR1461690,0.9929764,0.007023573
DRR048036,0.9929764,0.007023573
SRR2163527,0.992976,0.00702399
ERR579790,0.9929764,0.007023573
SRR5196415,0.9929764,0.007023573
DRR041973,0.9929764,0.007023573
ERR1913080,0.9929764,0.007023573
SRR7448711,0.9929764,0.007023573
SRR2145584,0.9929764,0.007023573
SRR3094827,0.9929764,0.007023573
SRR3362056,0.9929764,0.007023573
ERR1383052,0.9929764,0.007023573
ERR441444,0.9929764,0.007023573
ERR522452,0.9929764,0.007023573
DRR042956,0.9929764,0.007023573
SRR1949129,0.9929764,0.007023573
ERR451379,0.9929764,0.007023573
SRR5483109,0.9929764,0.007023573
ERR443030,0.9929764,0.007023573
SRR2010326,0.9929764,0.007023573
ERR866573,0.9929764,0.007023573
SRR1660246,0.9929764,0.007023573
ERR1385506,0.9929764,0.007023573
ERR501103,0.9929764,0.007023573
SRR6264713,0.9929764,0.007023573
SRR3361717,0.9929764,0.007023573
SRR5942116,0.9929764,0.007023573
ERR1310318,0.9929764,0.007023573
ERR1313460,0.9929764,0.007023573
SRR2143638,0.9929764,0.007023573
ERR1109646,0.9929764,0.007023573
ERR441069,0.9929764,0.007023573
ERR1971240,0.9929764,0.007023573
SRR6414250,0.9929764,0.007023573
ERR499430,0.9929764,0.007023573
ERR1913223,0.9929764,0.007023573
ERR867463,0.9929764,0.007023573
SRR2010273,0.9929764,0.007023573
DRR047892,0.9929763,0.007023692
SRR5687905,0.9929764,0.007023573
SRR3732529,0.9929764,0.007023573
ERR500947,0.9929764,0.007023573
SRR6264923,0.9929764,0.007023573
ERR1385035,0.9929764,0.007023573
DRR043990,0.9929764,0.007023573
ERR1111235,0.9929764,0.007023573
ERR365898,0.9929764,0.007023573
ERR500544,0.9929764,0.007023573
ERR498547,0.9929764,0.007023573
ERR1913066,0.9929764,0.007023573
SRR7448661,0.9929764,0.007023573
SRR6408550,0.9929764,0.007023573
DRR060306,0.9929764,0.007023573
ERR1971165,0.9929764,0.007023573
SRR2145398,0.9929764,0.007023573
DRR048170,0.9929764,0.007023573
SRR3361533,0.9929764,0.007023573
ERR1384059,0.9929764,0.007023573
ERR3006023,0.9929764,0.007023573
ERR443793,0.9929764,0.007023573
SRR6408984,0.9929756,0.0070244074
SRR7454169,0.9929764,0.007023573
SRR996538,0.9929764,0.007023573
SRR6931243,0.9929764,0.007023573
SRR3951007,0.9929764,0.007023573
ERR1384212,0.9929764,0.007023573
SRR5983333,0.9929764,0.007023573
SRR6409280,0.9929764,0.007023573
SRR6417453,0.99297297,0.00702703
ERR2730202,0.9929764,0.007023573
DRR018653,0.99297595,0.0070240498
SRR6414406,0.9929764,0.007023573
SRR6411679,0.9929764,0.007023573
DRR030539,0.9929764,0.007023573
ERR522465,0.9929764,0.007023573
SRR7454114,0.9929764,0.007023573
SRR5831852,0.9929764,0.007023573
ERR1328406,0.9929764,0.007023573
ERR2730244,0.9929764,0.007023573
SRR2010517,0.9929764,0.007023573
DRR024048,0.9929764,0.007023573
ERR1701207,0.9929764,0.007023573
ERR1811118,0.9929764,0.007023573
ERR2511587,0.9929764,0.007023573
ERR499539,0.9929764,0.007023573
ERR1960693,0.9929764,0.007023573
SRR7449298,0.9929764,0.007023573
ERR1328459,0.9929764,0.007023573
SRR2144016,0.9929764,0.007023573
ERR1382904,0.9929764,0.007023573
ERR1382592,0.9929764,0.007023573
DRR030547,0.9929764,0.007023573
ERR1384422,0.9929764,0.007023573
SRR2086902,0.9929764,0.007023573
SRR3931555,0.9929764,0.007023573
ERR532160,0.9929764,0.007023573
SRR3053274,0.9929764,0.007023573
SRR7448725,0.9929764,0.007023573
SRR388009,0.9929764,0.007023573
ERR1310966,0.9929764,0.007023573
ERR1551332,0.9929764,0.007023573
SRR1923939,0.9929764,0.007023573
SRR1923813,0.9929764,0.007023573
ERR719888,0.9929764,0.007023573
ERR1315503,0.9929764,0.007023573
ERR1384267,0.9929764,0.007023573
DRR047743,0.9929764,0.007023573
SRR3362153,0.9929764,0.007023573
SRR6931512,0.9929764,0.007023573
ERR532012,0.9929764,0.007023573
SRR3732519,0.9929764,0.007023573
ERR520665,0.9929764,0.007023573
ERR1398138,0.9929764,0.007023573
ERR2003173,0.9929764,0.007023573
ERR983907,0.9929764,0.007023573
ERR501333,0.9929764,0.007023573
SRR919880,0.9929764,0.007023573
SRR1715605,0.9929764,0.007023573
DRR048194,0.9929764,0.007023573
SRR2154943,0.9929764,0.007023573
SRR995321,0.9929764,0.007023573
SRR920664,0.9929764,0.007023573
ERR1987750,0.9929764,0.007023573
ERR107101,0.9929764,0.007023573
SRR1949057,0.9929764,0.007023573
SRR3727633,0.9929764,0.007023573
ERR2511018,0.9929764,0.007023573
ERR444148,0.9929764,0.007023573
SRR1743137,0.9929764,0.007023573
ERR209233,0.9929764,0.007023573
SRR2658245,0.9929764,0.007023573
ERR695618,0.9929764,0.007023573
ERR2002114,0.9929764,0.007023573
ERR1297734,0.9929764,0.007023573
ERR525740,0.9929764,0.007023573
SRR5483100,0.9929764,0.007023573
ERR522483,0.9929764,0.007023573
SRR7453277,0.9929764,0.007023573
ERR2739346,0.9929764,0.007023573
SRR6757642,0.9929764,0.007023573
SRR492192,0.9929764,0.007023573
ERR499494,0.9929764,0.007023573
ERR500889,0.9929764,0.007023573
SRR3053243,0.9929764,0.007023573
ERR719185,0.9929764,0.007023573
ERR209151,0.9929764,0.007023573
SRR921130,0.9929764,0.007023573
SRR6411528,0.9929764,0.007023573
SRR5483117,0.9929764,0.007023573
SRR3094772,0.9929764,0.007023573
ERR500937,0.9929764,0.007023573
SRR6394219,0.9929764,0.007023573
ERR139035,0.9929764,0.007023573
ERR1310974,0.9929764,0.007023573
ERR500261,0.9929764,0.007023573
SRR6444535,0.9929764,0.007023573
SRR6412173,0.9929764,0.007023573
ERR209253,0.9929764,0.007023573
ERR3596487,0.9929764,0.007023573
SRR6408613,0.9929764,0.007023573
DRR044120,0.9929764,0.007023573
ERR106952,0.9929764,0.007023573
ERR2784709,0.9929764,0.007023573
ERR444732,0.9929764,0.007023573
ERR441655,0.9929764,0.007023573
ERR1551327,0.9929764,0.007023573
SRR388109,0.9929764,0.007023573
SRR6367277,0.9929763,0.007023692
ERR441837,0.9929764,0.007023573
ERR866724,0.9929764,0.007023573
SRR2010432,0.9929763,0.007023692
DRR042795,0.9929764,0.007023573
DRR042871,0.9929764,0.007023573
SRR6931656,0.9929764,0.007023573
SRR6265399,0.9929764,0.007023573
SRR3361545,0.9929764,0.007023573
ERR1311234,0.9929764,0.007023573
SRR2046633,0.9929764,0.007023573
ERR441066,0.9929764,0.007023573
SRR3732521,0.9929764,0.007023573
ERR526054,0.9929764,0.007023573
SRR957764,0.9929764,0.007023573
SRR3501990,0.9929764,0.007023573
ERR2247401,0.9929764,0.007023573
SRR1949248,0.9929764,0.007023573
SRR6444862,0.9929764,0.007023573
SRR996813,0.9929764,0.007023573
SRR3095151,0.9929764,0.007023573
ERR1109487,0.9929764,0.007023573
SRR3095056,0.9929764,0.007023573
ERR2730280,0.9929764,0.007023573
ERR2247336,0.9929764,0.007023573
ERR579831,0.9929764,0.007023573
ERR883522,0.9929764,0.007023573
SRR6411776,0.9929764,0.007023573
